Nspike_CA1,MHK_CA1,Nspike_SUB,MHK_SUB,Nspike_posCA1,MHK_posCA1,Nspike_posSUB,MHK_posSUB
745.5,0.48573208570000004,2556.0,0.4576621216,745.5,0.41175292965,2556.0,0.3791891181
850.0,0.47636794410000005,2557.0,0.4497067544,850.0,0.40948775335,2557.0,0.4021666828
548.5,0.49674519445000004,5866.0,0.46426999280000003,548.5,0.42465950185,5866.0,0.3821999437
834.0,0.4733530026,3394.0,0.4391085859,834.0,0.4097457995,3394.0,0.3885876646
122.5,0.4960425075,4005.0,0.44705149325000004,122.5,0.485223224,4005.0,0.3974035788
895.0,0.48743071990000003,3666.0,0.44856625450000004,895.0,0.41881820342000003,3666.0,0.398416468
407.0,0.4918975239,3924.0,0.47606236360000004,407.0,0.41967738355,3924.0,0.3809182574
678.0,0.48552068375,9478.0,0.4569519423,678.0,0.4206898653,9478.0,0.3866658315
1890.0,0.483751297425,6342.0,0.4684725461,1890.0,0.402213224425,6342.0,0.3828337129
629.6666666666666,0.48971795650000005,3528.0,0.43679195940000004,629.6666666666666,0.4199023358666667,3528.0,0.4148740334
676.5,0.48446685255,1532.0,0.4175508872,676.5,0.40832352040000003,1532.0,0.394172858
8360.0,0.42430116885,8983.333333333334,0.46503380583333337,8360.0,0.3824151376,8983.333333333334,0.3881223408666667
996.3333333333334,0.4868933786333334,4145.333333333333,0.43505945246666666,996.3333333333334,0.41346965286666665,4145.333333333333,0.3952953215333333
721.0,0.4801367441,304.6666666666667,0.4432985676,721.0,0.3946334554,304.6666666666667,0.4325059931333333
1110.0,0.49207048280000004,4146.0,0.4250426654333333,1110.0,0.4056024024,4146.0,0.39473233326666674
2144.0,0.48933670440000004,4702.6,0.42815987424,2144.0,0.42435067330000004,4702.6,0.38838701322
1484.0,0.48507352210000004,9438.5,0.46116531475,1484.0,0.4088532143,9438.5,0.3891711801
809.0,0.484043908,10966.0,0.4451477052,809.0,0.39963493250000004,10966.0,0.37911746230000004
512.0,0.47772280040000004,3828.0,0.4494795742,512.0,0.41777837360000003,3828.0,0.38691075410000003
2044.0,0.4792144063,5559.411764705882,0.45541486744117643,2044.0,0.4044154258,5559.411764705882,0.3884046693058824
412.0,0.48726342925,5924.0,0.4472606189000001,412.0,0.39660983390000004,5924.0,0.38327417350000004
232.0,0.5006907884,20888.0,0.44627207170000005,232.0,0.4140927579,20888.0,0.380767117
918.5,0.47802494155,4136.6,0.43742823304,918.5,0.41605939265,4136.6,0.3901691158599999
589.0,0.48799534525,4988.909090909091,0.4503762220363637,589.0,0.43436890110000004,4988.909090909091,0.3897081724
303.0,0.4928904622,10840.5,0.47135049325,303.0,0.42621792565000005,10840.5,0.39124988425
7442.0,0.42918103105000005,5516.333333333333,0.4540201877666667,7442.0,0.386406665,5516.333333333333,0.3929488633666667
283.5,0.48616076905000005,5479.75,0.44956635827499997,283.5,0.4445580397,5479.75,0.39150524670000003
2053.5,0.42978314955,5034.0,0.4519034497666667,2053.5,0.39475343095000004,5034.0,0.39223256445
684.0,0.4863927105,6667.2,0.4303547228399999,684.0,0.4155255557,6667.2,0.39175936994000005
508.0,0.48220218480000004,5108.25,0.4278073183666667,508.0,0.42130382580000003,5108.25,0.39263917522499997
317.0,0.4840152099,9048.0,0.436965125425,317.0,0.4423773965,9048.0,0.382733532675
624.0,0.4960112458,7407.0,0.4301246244,624.0,0.40101316610000004,7407.0,0.3821352203
500.0,0.4964991557,5225.190476190476,0.4330101460571429,500.0,0.4134331781,5225.190476190476,0.3900577194809524
937.0,0.4731580912,7739.0,0.4404592297,937.0,0.4069578719,7739.0,0.4007868779
782.0,0.4914609063,3579.5454545454545,0.43302755195454545,782.0,0.4080597781,3579.5454545454545,0.3990426401181818
1282.0,0.47706700760000004,5781.666666666667,0.44776424023333333,1282.0,0.40114968370000004,5781.666666666667,0.38245620900000005
865.0,0.49900418,2901.9523809523807,0.42072649996666667,865.0,0.40426018010000003,2901.9523809523807,0.3934624290428572
186.0,0.4793237229,3277.75,0.4215142826399999,186.0,0.444551894,3277.75,0.39408844228500006
434.0,0.492153836,15251.0,0.4321430961117647,434.0,0.42661268805,15251.0,0.3835543281588235
428.0,0.48775811950000003,6649.25,0.466393952725,428.0,0.4387822081,6649.25,0.38713545132500005
1458.5,0.4835824294,12107.0,0.4557780529,1458.5,0.40136844435,12107.0,0.3852631353666667
1846.6666666666667,0.469298148,1667.0,0.447626693,1846.6666666666667,0.39766200153333336,1667.0,0.4027082442
4832.0,0.4396103512,1998.6363636363637,0.44103130924545453,4832.0,0.3973934106,1998.6363636363637,0.4029301002545454
4559.0,0.46020995000000003,7636.375,0.4334893659875,4559.0,0.3799360506,7636.375,0.384905765525
936.0,0.49042611900000005,5165.25,0.4345339963,936.0,0.4053306894,5165.25,0.38904010665
384.0,0.4955328827,10277.0,0.46645050173333336,384.0,0.42961858925,10277.0,0.3849179416
189.5,0.48275108955,2520.3333333333335,0.4228435879666666,189.5,0.42439324100000003,2520.3333333333335,0.3981899957333333
124.0,0.4677519343,4464.888888888889,0.44105924081111114,124.0,0.44704814260000003,4464.888888888889,0.3960152282166666
138.0,0.46526218620000004,4201.0,0.4397565837000001,138.0,0.4532634256,4201.0,0.39100090923333336
1728.0,0.48215535215000005,627.3333333333334,0.4685168893,1728.0,0.40608595670000003,627.3333333333334,0.4139605526666667
2287.0,0.483509471,13203.75,0.455483319975,2287.0,0.39865733750000004,13203.75,0.381069308575
1154.0,0.45029560220000003,4464.882352941177,0.47091163245882356,1154.0,0.412169192,4464.882352941177,0.39147225911176475
1086.5,0.48392863235000005,3636.0,0.435996410025,1086.5,0.41179649245000005,3636.0,0.389935056025
374.0,0.4804760122,3420.6666666666665,0.4489148204666667,374.0,0.4425759517,3420.6666666666665,0.39170618906666665
2568.0,0.46882782395,2694.3333333333335,0.4267928856666667,2568.0,0.39659027505,2694.3333333333335,0.39988930306666665
454.0,0.4954358546,3408.0,0.43769999130000004,454.0,0.4287001136,3408.0,0.3977659388222222
825.0,0.4774497567,2882.75,0.44000428049999996,825.0,0.41088594440000004,2882.75,0.38923155657499997
632.0,0.4869016386,3637.0,0.440547151325,632.0,0.4008585139,3637.0,0.39082437432500006
405.0,0.49302316170000005,5689.0,0.43910390963333334,405.0,0.4169409873,5689.0,0.3941644102
485.25,0.49337633332499997,5138.375,0.433083527075,485.25,0.416138667025,5138.375,0.38444770725000005
327.4,0.4919683992,3637.0,0.440547151325,327.4,0.42086051106000005,3637.0,0.394659231775
665.5,0.48362913885000003,5689.0,0.43910390963333334,665.5,0.4127838209,5689.0,0.3828673447
549.5,0.49418054592500005,5138.375,0.433083527075,549.5,0.410237134075,5138.375,0.39132919851250003
511.0,0.48853322925000003,3473.25,0.44228025160000006,511.0,0.41614574605,3473.25,0.39357043252499996
1199.6666666666667,0.48698627223333335,6482.666666666667,0.4404000492,1199.6666666666667,0.41324422094999996,6482.666666666667,0.38272766750000003
1664.8,0.47742799624,592.25,0.4928927678,1664.8,0.41530138136000005,592.25,0.4125081983
2479.5,0.4924222158,2178.6470588235293,0.48168953881764714,2479.5,0.39023131005,2178.6470588235293,0.3978548166117647
6447.4,0.44193155944000007,210.75,0.484419200325,6447.4,0.38821117578000003,210.75,0.44870741525
2612.0,0.46549208270000003,1865.4705882352941,0.4882343996882353,2612.0,0.40273912735,1865.4705882352941,0.40312947909999997
1460.0,0.46939085658333335,2037.0,0.48099797240000003,1460.0,0.40039929544999997,2037.0,0.41079012057500003
224.0,0.50774764985,881.1176470588235,0.488788200917647,224.0,0.43433608165000004,881.1176470588235,0.4112343131176471
174.5,0.4767481469,3405.25,0.45638723135000003,174.5,0.44964075555000005,3405.25,0.38869279035000004
100.5,0.4815979333,1533.8125,0.4564745350125,100.5,0.44734033650000005,1533.8125,0.40366268355625
79.0,0.4915081378,3425.0,0.480393366725,79.0,0.5035963476,3425.0,0.395881820125
181.75,0.47926714890000005,2106.8823529411766,0.4748999539176471,181.75,0.4493109829,2106.8823529411766,0.40085075715294116
905.5,0.4853854601,920.5,0.48615827425,905.5,0.41347830380000006,920.5,0.4122596317
1734.0,0.46098346230000004,3370.0,0.4217525301,1734.0,0.40190624405,3370.0,0.3962352786
791.0,0.4412110394,1391.6153846153845,0.42352224111538467,791.0,0.4254371209,1391.6153846153845,0.4069239511153846
831.0,0.48704454075000003,552.25,0.49018525832500004,831.0,0.42983855790000003,552.25,0.424702419425
915.1666666666666,0.4908157733166667,1613.3333333333333,0.48578260123333333,915.1666666666666,0.41289408988333337,1613.3333333333333,0.4063288839833334
1151.5,0.4864407032,1629.1818181818182,0.4817681523090909,1151.5,0.41521209735,1629.1818181818182,0.40580808596363643
1850.0,0.47784007855000005,1556.7058823529412,0.46221394484705886,1850.0,0.40120810409999996,1556.7058823529412,0.4015383356
9460.25,0.44262930897499997,390.61538461538464,0.4868334427846154,9460.25,0.390485929375,390.61538461538464,0.4222709777846154
203.5,0.46897058340000003,1714.0,0.43938246967500005,203.5,0.43710053655000003,1714.0,0.40058535935
958.5,0.4862354541,2464.8888888888887,0.4485645226888889,958.5,0.4082151557,2464.8888888888887,0.39752326683333333
1543.5,0.47776938030000005,178.66666666666666,0.4794806008666666,1543.5,0.39957381075000004,178.66666666666666,0.44903521846666666
446.0,0.48534654105,4074.6666666666665,0.42089647936666674,446.0,0.4401366391,4074.6666666666665,0.39496202956666665
367.0,0.49877640015,6641.75,0.44934041970000005,367.0,0.44389190825,6641.75,0.3809233698
902.5,0.49042372695,2001.5,0.4319797324,902.5,0.40960524630000006,2001.5,0.4047722707
890.5,0.48236030585,3475.6666666666665,0.4557383945666667,890.5,0.39551122265000005,3475.6666666666665,0.3951219060666667
260.0,0.49129669260000003,8958.5,0.4511019156,260.0,0.4537492913,8958.5,0.392983939
518.0,0.4960874558,3245.5,0.44211613445,518.0,0.41011590600000003,3245.5,0.40635579060000004
354.0,0.49350044235,3360.0,0.4469932675,354.0,0.40947627965,3360.0,0.40210962215
763.0,0.4684763758,6631.333333333333,0.4435399949333334,763.0,0.41750636095000004,6631.333333333333,0.3945803501666667
1262.5,0.45694042195000006,349.0,0.4829085166,1262.5,0.4183016838,349.0,0.4276186079
2962.0,0.48584136780000003,1273.0,0.4794749935,2962.0,0.3956208487,1273.0,0.40420720930000004
386.0,0.4984259411,993.0,0.4690417123,386.0,0.4245564955,993.0,0.40969075920000003
251.0,0.48369544270000003,270.0,0.4921094459,251.0,0.4370318252,270.0,0.4100106939
12084.0,0.44915551395000003,1342.0,0.4904277219,12084.0,0.3812898007,1342.0,0.3972364735
2153.0,0.4570182213,165.0,0.4922899188,2153.0,0.40609503610000003,165.0,0.4721945775
10346.0,0.4415430704,4203.0,0.4447611638,10346.0,0.3798569586,4203.0,0.3893213535
649.0,0.47764290260000003,1082.0,0.45104031440000003,649.0,0.403502495,1082.0,0.41763344150000004
359.0,0.4864479578,1732.5,0.47238498149999997,359.0,0.4112111081,1732.5,0.4065215352
56.0,0.4713310666,1346.0,0.4808136357,56.0,0.4716447999,1346.0,0.39430646955000004
601.0,0.4777469147,268.0,0.48718891670000003,601.0,0.41494814090000004,268.0,0.41813165150000003
378.0,0.46849450940000004,256.0,0.49812596950000004,378.0,0.4081241886,256.0,0.4150515987
33203.75,0.44222959300000003,418.0,0.5025584865,33203.75,0.37180891137500005,418.0,0.41356203890000004
3413.25,0.47987516417500004,1202.0,0.49024946420000004,3413.25,0.39400445619999996,1202.0,0.4166544346
1058.6666666666667,0.4827617423333333,12902.0,0.45452837030000004,1058.6666666666667,0.41090758729999993,12902.0,0.38728989820000004
1894.0,0.4728058196,16786.0,0.44055858940000003,1894.0,0.4009937624,16786.0,0.3763456464
1535.6666666666667,0.48379103540000007,4516.0,0.4627044302,1535.6666666666667,0.39873414263333334,4516.0,0.3853720563
364.0,0.4799372844,8589.0,0.4374586467,364.0,0.4129227185,8589.0,0.3787334236
823.3333333333334,0.49017512123333334,5743.0,0.4593029091,823.3333333333334,0.40797200699999997,5743.0,0.3891053444
3229.3333333333335,0.4826043380666667,1626.5,0.4420881258,3229.3333333333335,0.39655250346666665,1626.5,0.40471460025
2766.0,0.4703990777,4871.0,0.4315876622,2766.0,0.3986333966,4871.0,0.3958388426
780.0,0.48673359110000003,2899.0,0.4623057923,780.0,0.4040328059,2899.0,0.3998834288
1288.3333333333333,0.4724575147666667,6150.5,0.43475686105,1288.3333333333333,0.4093808907333334,6150.5,0.3894479343
1155.0,0.4805910469,4434.5,0.441323499,1155.0,0.41122842765,4434.5,0.39202731925
937.0,0.4847790226,10367.0,0.4358517713,937.0,0.41266483940000004,10367.0,0.38341909345
1095.0,0.4495808599,7763.0,0.4384324741,1095.0,0.4194305555,7763.0,0.3804131698
311.5,0.48442009250000007,5930.0,0.4389615141,311.5,0.42847185525,5930.0,0.39019199600000004
1676.3333333333333,0.47171082466666664,4203.0,0.4447611638,1676.3333333333333,0.39604402103333336,4203.0,0.4066429239
1626.0,0.4774880004,5635.5,0.42898297845,1626.0,0.4004427848,5635.5,0.38942408835000003
250.0,0.4846076491,5927.0,0.43001508780000003,250.0,0.42746986863333336,5927.0,0.3977162107
1083.0,0.46353908356,10306.0,0.4298914264,1083.0,0.41476982154,10306.0,0.3851750245
402.2,0.48536802638000004,13818.0,0.4163048049,402.2,0.43033826058,13818.0,0.37666573000000003
719.75,0.48930087787500004,5049.0,0.44378024450000003,719.75,0.41297025057500003,5049.0,0.3832300558
4058.3333333333335,0.4804880843666666,3485.0,0.4249236212,4058.3333333333335,0.3847579235333334,3485.0,0.386691493
1683.6666666666667,0.4911374965,6122.0,0.46722215920000004,1683.6666666666667,0.4001013033666667,6122.0,0.38610994400000004
1418.5454545454545,0.4852391913272727,3652.0,0.4543128993,1418.5454545454545,0.4073556939318182,3652.0,0.38559900340000003
1365.0,0.4769372573333333,3511.0,0.4619498194,1365.0,0.39689971743333335,3511.0,0.4047310764
575.25,0.487413246575,3094.0,0.415838757,575.25,0.41843718732499996,3094.0,0.40167341170000004
504.6666666666667,0.48364577387777785,5902.0,0.4165333878,504.6666666666667,0.43092198207777777,5902.0,0.3825444082
608.9,0.48123023842999996,3410.0,0.42946145615,608.9,0.41863516474000007,3410.0,0.39633094985000006
613.3333333333334,0.49049327630000006,2587.0,0.42758444840000004,613.3333333333334,0.4279421652,2587.0,0.3898412842
592.0,0.47173278539999997,3901.0,0.40841345630000003,592.0,0.41702208195,3901.0,0.395963962
2179.3333333333335,0.4721204604333334,7960.5,0.44072378035000004,2179.3333333333335,0.4018773028666667,7960.5,0.39307810750000005
1199.25,0.48390493977500004,3927.0,0.4344944893,1199.25,0.41257994002500004,3927.0,0.39150195325000003
1524.5,0.48449157885000005,4533.0,0.43069971360000003,1524.5,0.40529564085,4533.0,0.4052469393
980.5,0.48267389080000006,4711.0,0.4519318321,980.5,0.413486956475,4711.0,0.38988641255
3829.0,0.4706232266,4805.0,0.42031540945,3829.0,0.3827002272,4805.0,0.3856283374
1825.0,0.4897228305,4493.5,0.46009898735,1825.0,0.40223144320000004,4493.5,0.39905167880000003
524.0,0.4716828965,2571.0,0.44047808495,524.0,0.4147219969,2571.0,0.39612065785
1017.0,0.4792013264,6361.0,0.4201248634,1017.0,0.43189052780000003,6361.0,0.3825409247
1716.0,0.4819049467,2774.0,0.4761416411,1716.0,0.39680532630000004,2774.0,0.4006015493
2663.0,0.47888535995000003,621.25,0.45267371590000005,2663.0,0.39779140565000004,621.25,0.42335072075
1970.0,0.4766634668,2199.0,0.46953788090000004,1970.0,0.3894706362,2199.0,0.4097630101
747.0,0.48700773345000004,1723.0,0.47902102230000004,747.0,0.3949616837,1723.0,0.39188779560000003
2813.5,0.4830523268,167.0,0.4857204459,2813.5,0.3872976454,167.0,0.44260361140000004
3732.0,0.48806679945,4771.0,0.4757957631333333,3732.0,0.388081613,4771.0,0.39230544556666663
2368.5,0.48055539475,1330.0,0.480503746,2368.5,0.39351463155,1330.0,0.42546431840000004
1398.0,0.4480624522,4615.0,0.4761413198,1398.0,0.39912501170000003,4615.0,0.3825702221
114.5,0.50675499635,5301.5,0.45191380775000006,114.5,0.44091278675,5301.5,0.3861008610000001
356.0,0.5016972974,1521.0,0.4877027453,356.0,0.4108576229,1521.0,0.42836811810000003
1114.0,0.4844558118,1946.0,0.46089240260000003,1114.0,0.41455469300000003,1946.0,0.39115502090000004
638.0,0.4768849297,3141.25,0.471941134275,638.0,0.41969850280000004,3141.25,0.40187339937500005
1089.0,0.4861515161,1028.0,0.4818946462,1089.0,0.4080267429,1028.0,0.4053057243
21.0,0.5460222393,6487.0,0.46720289060000003,21.0,0.4728642273,6487.0,0.3821647515
1974.0,0.4619551959,1752.75,0.456127199675,1974.0,0.3963052133,1752.75,0.40000496525
1324.0,0.45318541560000003,4076.0,0.443410095,1324.0,0.4011063803,4076.0,0.39403519870000003
1259.0,0.4912434277,5927.0,0.4539204633,1259.0,0.4106387953,5927.0,0.3926456589
815.0,0.49239568440000003,5491.0,0.4589963992,815.0,0.4116660594,5491.0,0.37974144670000004
963.0,0.4875042659,3972.75,0.44198632460000004,963.0,0.39543750050000004,3972.75,0.39421748830000003
1694.0,0.4802925416,2351.0,0.45521905476,1694.0,0.395619243,2351.0,0.39410859916
4206.0,0.4810642068,4522.0,0.4616593116,4206.0,0.3865764157,4522.0,0.39239914260000003
618.3333333333334,0.4846595693666667,6592.0,0.4371434567,618.3333333333334,0.41345299980000005,6592.0,0.3811895943
593.3333333333334,0.49313668056666665,3166.0,0.47826349,593.3333333333334,0.4223213557,3166.0,0.3808505871
779.0,0.47106310805,5100.0,0.4324676812,779.0,0.4097911377,5100.0,0.37628933610000004
549.0,0.49904528840000006,4819.0,0.4575376672,549.0,0.40691262775000003,4819.0,0.4024364023
305.0,0.5022236051,3966.0,0.4776807658,305.0,0.44222482160000004,3966.0,0.3829947157
98.0,0.5011523590333334,9557.0,0.4168689955,98.0,0.47874753426666666,9557.0,0.38254192130000003
3184.0,0.46581478460000003,15031.0,0.45906679110000004,3184.0,0.39129289100000003,15031.0,0.38206770700000003
3380.0,0.4655184901,7484.0,0.45759600050000004,3380.0,0.3925327633333333,7484.0,0.37957248
6847.5,0.45036329435,12973.0,0.4442138297,6847.5,0.3868591816,12973.0,0.3814657121
1651.0,0.46224929880000004,5217.0,0.43090898390000004,1651.0,0.4045288808,5217.0,0.39817246700000003
3748.0,0.4764698161,5392.0,0.466586353,3748.0,0.38674449240000003,5392.0,0.38407883930000003
5570.0,0.4577147789,3440.0,0.4816387877,5570.0,0.3850977719,3440.0,0.38823181100000004
1332.5,0.48755063685,9778.0,0.44667591030000003,1332.5,0.41034191685,9778.0,0.3836328101
466.0,0.4934305014,6756.0,0.4533342749,466.0,0.4422743369,6756.0,0.38527463980000004
220.23529411764707,0.4848448524294118,9480.0,0.4664289216,220.23529411764707,0.44617258945882354,9480.0,0.3883862393
227.25,0.49419377880000004,6404.0,0.4594259643,227.25,0.428254282325,6404.0,0.3895157098
139.75,0.49345001575,3467.0,0.46349519710000003,139.75,0.432143102225,3467.0,0.4046140647
279.75,0.4929246377125,6750.0,0.4641706219,279.75,0.4345410805875,6750.0,0.3904739226
26.75,0.497651101875,5361.0,0.4705768771,26.75,0.508658198875,5361.0,0.4003314235
149.5,0.4980886903,6784.0,0.4788224471,149.5,0.4417372864,6784.0,0.3880070955
88.66666666666667,0.47634526670000005,7268.0,0.4614057951,88.66666666666667,0.4614221308,7268.0,0.3949649638
110.14285714285714,0.5048564540500001,5391.0,0.4604751145,110.14285714285714,0.4609822146785715,5391.0,0.39434617800000005
95.33333333333333,0.4809809096666667,7957.0,0.4469325697,95.33333333333333,0.47067455936666674,7957.0,0.3921562558
175.0,0.4892407384384615,2088.0,0.48270678790000004,175.0,0.45362368163846156,2088.0,0.3952078216
951.1333333333333,0.48937182943333346,6815.333333333333,0.45845678500000003,951.1333333333333,0.41040762968,6815.333333333333,0.3893887512
394.0,0.47575965475000004,6057.0,0.48718479165,394.0,0.4414284546,6057.0,0.38772417015000005
1279.8235294117646,0.4860427451294118,5700.0,0.4667485773,1279.8235294117646,0.4080129493764706,5700.0,0.3938191567
1126.357142857143,0.48816840297857145,14722.5,0.46143500475,1126.357142857143,0.4065368232357143,14722.5,0.38144492245
377.5,0.4706409628,5717.5,0.4590318144,377.5,0.4274407244,5717.5,0.39385236625
514.8,0.48369599642,14338.0,0.4517318837,514.8,0.41582367468000003,14338.0,0.380719504
274.7142857142857,0.48824914385714285,2097.5,0.457153912,274.7142857142857,0.4224579670857143,2097.5,0.40377338575
314.3636363636364,0.48848844397272734,5772.0,0.44440888005,314.3636363636364,0.43822099490000005,5772.0,0.38523241185
281.3333333333333,0.4844106261666667,7948.0,0.45763459475,281.3333333333333,0.4558981689333334,7948.0,0.3853571745
256.3333333333333,0.49275823351111114,982.0,0.4933719908,256.3333333333333,0.4307175383222222,982.0,0.416815912
228.86666666666667,0.49680366966,1344.0,0.48412473364999997,228.86666666666667,0.4369616068733334,1344.0,0.41895281105000004
232.33333333333334,0.48819675143333335,3575.5,0.48304536535,232.33333333333334,0.4465794477666667,3575.5,0.39049428085000004
154.71428571428572,0.5002347053142857,982.0,0.4933719908,154.71428571428572,0.45557992942857145,982.0,0.39420845720000003
36.333333333333336,0.5139011994000001,450.0,0.47153374200000003,36.333333333333336,0.4817232167666667,450.0,0.4209931952
694.5,0.485947766725,866.0,0.4746902872,694.5,0.4266927645,866.0,0.4112331074
182.0,0.47958463882,511.0,0.484714709,182.0,0.44405250138,511.0,0.4085432117
98.33333333333333,0.4936812696333333,1014.0,0.4870562389,98.33333333333333,0.47960202873333335,1014.0,0.42268515770000004
162.5,0.4726835112,4753.0,0.48401209743333334,162.5,0.4389797085,4753.0,0.3911508741666667
948.3333333333334,0.48746982716666665,2707.3333333333335,0.47862761746666665,948.3333333333334,0.4201846764333334,2707.3333333333335,0.39716806013333333
923.6666666666666,0.48307395263333336,3741.0,0.48381425570000003,923.6666666666666,0.4251313682,3741.0,0.40017335600000004
395.1666666666667,0.4885908322666667,3831.0,0.4878926356,395.1666666666667,0.4429186385833333,3831.0,0.39155523280000004
287.3333333333333,0.48634825000000004,2962.0,0.48573303370000004,287.3333333333333,0.43311189,2962.0,0.40175763540000003
41.0,0.53654469855,9907.0,0.4610323206,41.0,0.47850099915,9907.0,0.3843256776
397.6,0.48164462403999997,8388.5,0.47374737210000006,397.6,0.43201624348,8388.5,0.38094090425000005
243.5,0.49182198145,7164.0,0.4562562384,243.5,0.4465838151,7164.0,0.3880216494
739.0,0.48755851415,8654.0,0.45593346020000003,739.0,0.41029597905000004,8654.0,0.3944700781
1466.5,0.46361496085000004,2896.0,0.44588193670000004,1466.5,0.4035452654,2896.0,0.3966787009
993.3333333333334,0.48944186370000003,7286.0,0.46536256940000004,993.3333333333334,0.4141617794666667,7286.0,0.3957155886
224.0,0.48450474050000003,7065.0,0.4602715777,224.0,0.44112114165000005,7065.0,0.3884808401
958.5,0.48377236085,8879.0,0.4469942123,958.5,0.41211081365,8879.0,0.3825159232
652.6666666666666,0.4884880757,15148.0,0.460503184,652.6666666666666,0.4202329520666667,15148.0,0.3726737612
185.5,0.48932704465,7361.333333333333,0.456251789,185.5,0.44358903625,7361.333333333333,0.37857406033333335
159.0,0.4845350638,3987.3333333333335,0.44794685296666675,159.0,0.45225753295000004,3987.3333333333335,0.3953364699333333
52.0,0.49292849800000005,4426.333333333333,0.4649893383333333,52.0,0.46009418710000005,4426.333333333333,0.3910795602333334
139.0,0.4670690015,8788.0,0.4601178821333334,139.0,0.46679191185,8788.0,0.3912623878666667
272.0,0.5025812564500001,6211.0,0.4568333270666667,272.0,0.42377263485000005,6211.0,0.3861866241666667
405.0,0.4900959063,8439.0,0.4790065303,405.0,0.4243826568,8439.0,0.3745227384
773.5,0.4888945261,20870.0,0.4659219719,773.5,0.43356872785,20870.0,0.3760947899
149.5,0.4788477081,7379.0,0.4340068593,149.5,0.47993603900000004,7379.0,0.3905671678
354.0,0.49701950640000003,5069.0,0.45461041620000003,354.0,0.43546840135000003,5069.0,0.39378362650000004
235.5,0.49902064145,5922.0,0.43347743710000003,235.5,0.42644787415,5922.0,0.3962693873
2138.0,0.46647348965,3437.0,0.4727421921,2138.0,0.39715041565,3437.0,0.39206204250000004
73.5,0.49053149035000004,8417.0,0.4185241078,73.5,0.4421630414,8417.0,0.3776145426
95.0,0.4863359786,9517.0,0.4556421704,95.0,0.46344841870000003,9517.0,0.378237317
127.0,0.5113607401,8181.0,0.4503778545,127.0,0.45994442365,8181.0,0.3887855266
952.6666666666666,0.48343890145000007,1597.0,0.4888795408,952.6666666666666,0.4138850887500001,1597.0,0.42016224500000005
295.0,0.49382338472500004,4505.0,0.44125569200000003,295.0,0.44031843049999997,4505.0,0.3967847344
509.0,0.4874804898,11583.0,0.4288738823,509.0,0.43207685035,11583.0,0.38362969960000004
692.7777777777778,0.4926071238333334,6342.0,0.4301109947,692.7777777777778,0.4183471640111111,6342.0,0.39265422400000005
122.33333333333333,0.5002968152666666,4419.0,0.45898503,122.33333333333333,0.44081068370000004,4419.0,0.3843534688
509.4,0.47989970201,7324.0,0.44130518420000003,509.4,0.4198395948400001,7324.0,0.3806642041
459.8,0.48575649630000006,4814.0,0.4618777396,459.8,0.42069584198000004,4814.0,0.38566062360000003
386.25,0.483016377925,8906.0,0.44073843725,386.25,0.4212054045,8906.0,0.38058913895
266.0,0.4814176774,10032.0,0.44236721305000004,266.0,0.44303278666666673,10032.0,0.38446308545
86.0,0.4690079723,7583.5,0.4715402098,86.0,0.49125508625000003,7583.5,0.389976565
718.0,0.47630876303333336,5538.0,0.4641358598,718.0,0.40587043959999997,5538.0,0.3801226907
399.0,0.49081446840000004,3584.5,0.4691706527,399.0,0.4168345713,3584.5,0.3961339708
926.0,0.49115826345,2880.0,0.4689723269,926.0,0.4140254612,2880.0,0.400818294
478.6666666666667,0.4875709558666667,7477.0,0.44108829290000007,478.6666666666667,0.41961064296666667,7477.0,0.380590499
213.66666666666666,0.48643309490000003,7182.0,0.44146400505000005,213.66666666666666,0.4509035201666667,7182.0,0.3860962981
483.3333333333333,0.4821465259666667,3286.0,0.4799139213,483.3333333333333,0.4208835996333334,3286.0,0.4061594532
189.5,0.49521353095000004,6000.0,0.4559398485,189.5,0.44182323075,6000.0,0.38389788750000003
323.0,0.48858819485000005,2909.0,0.4952121937,323.0,0.44077176225000003,2909.0,0.4034868622
1055.6666666666667,0.4833705941,3286.5,0.4298734853,1055.6666666666667,0.40849127003333335,3286.5,0.3964296834
96.66666666666667,0.4767713244666667,4062.0,0.4311913922,96.66666666666667,0.4767377289333334,4062.0,0.3968922697
101.5,0.50359408325,1478.5,0.47182804475000006,101.5,0.46769696615,1478.5,0.41741083845000004
203.5,0.49820373305,3292.0,0.4385531529,203.5,0.43866736245000004,3292.0,0.3955318836
282.5,0.4694313845,8950.0,0.4152979514333333,282.5,0.4324130385,8950.0,0.38627973730000004
192.5,0.47760200435,6715.5,0.42323039155,192.5,0.43202277865000005,6715.5,0.3902784058
73.5,0.4897339673000001,6858.0,0.43130392310000004,73.5,0.452631181,6858.0,0.3893136296
160.0,0.49587885913333335,5909.0,0.4227011168666667,160.0,0.4311431091333333,5909.0,0.38505881136666664
336.0,0.49454902367500003,1763.0,0.4927717263,336.0,0.43978273295000003,1763.0,0.3989347232
310.0,0.4617821001,12353.5,0.4381379892,310.0,0.4294570387,12353.5,0.38062466435
898.0,0.4852097651,12247.0,0.43773338430000003,898.0,0.4058943344,12247.0,0.3878281845
1627.0,0.47814393490000007,2772.0,0.4654458810333333,1627.0,0.43223757525000006,2772.0,0.4049923684666667
706.0,0.49079795742,3157.5,0.42784286805000005,706.0,0.42157423792,3157.5,0.3897704603
