Nspike_CA1,max_HSHK_CA1,Nspike_SUB,max_HSHK_SUB,Nspike_posCA1,max_HSHK_posCA1,Nspike_posSUB,max_HSHK_posSUB
745.5,1.17018615895,2556.0,1.1198957735,745.5,1.12083091485,2556.0,1.0977069522
850.0,1.1570065609000002,2557.0,1.1081638508,850.0,1.11577414685,2557.0,1.0965017022
548.5,1.16343135605,5866.0,1.0955324961,548.5,1.1267924763,5866.0,1.0857563739
834.0,1.1663854256,3394.0,1.1024904148,834.0,1.1186037473,3394.0,1.0908319513
122.5,1.1864740507,4005.0,1.09974973375,122.5,1.1623371335500001,4005.0,1.0918033402
895.0,1.16564267524,3666.0,1.0966487045,895.0,1.1145053255200001,3666.0,1.0923043102
407.0,1.1746937697500002,3924.0,1.1301489405,407.0,1.12539949345,3924.0,1.0905828295
678.0,1.1669352532500001,9478.0,1.1024248341,678.0,1.11453433365,9478.0,1.0837950041
1890.0,1.1546896074,6342.0,1.1154658566,1890.0,1.102246763275,6342.0,1.0867799967
629.6666666666666,1.1590171345666667,3528.0,1.099843909,629.6666666666666,1.1226892453333335,3528.0,1.0945023744
676.5,1.1665244752500001,1532.0,1.1061929707,676.5,1.1181242224,1532.0,1.1005418362
8360.0,1.0878836085499999,8983.333333333334,1.0956389249333334,8360.0,1.08486868965,8983.333333333334,1.0829633595666666
996.3333333333334,1.1685138218,4145.333333333333,1.0963817688,996.3333333333334,1.1123904135666667,4145.333333333333,1.0919334121333335
721.0,1.1689482179,304.6666666666667,1.1831133339,721.0,1.113956057,304.6666666666667,1.1366807914666666
1110.0,1.1566786212,4146.0,1.0958938278333334,1110.0,1.1092516938,4146.0,1.0907649710666665
2144.0,1.1370190139,4702.6,1.09304629804,2144.0,1.1052461548,4702.6,1.0901474975599998
1484.0,1.1657226689,9438.5,1.0987879642,1484.0,1.1009661869,9438.5,1.08262592025
809.0,1.1578102917,10966.0,1.0940826573,809.0,1.1105957849,10966.0,1.0811647598
512.0,1.1827593183,3828.0,1.0973086221,512.0,1.123478812,3828.0,1.0895165212
2044.0,1.1581181555,5559.411764705882,1.1002373916058823,2044.0,1.1018231404,5559.411764705882,1.0877237970058822
412.0,1.16097617,5924.0,1.0950210447333333,412.0,1.12497217705,5924.0,1.0876207474000001
232.0,1.16184942655,20888.0,1.07458071405,232.0,1.1361798967999999,20888.0,1.0751115242
918.5,1.16274682355,4136.6,1.0998116368200002,918.5,1.11188362735,4136.6,1.0915195721000002
589.0,1.1622035133500002,4988.909090909091,1.102866338209091,589.0,1.12179736555,4988.909090909091,1.0885233250545454
303.0,1.16073473245,10840.5,1.1185464619499998,303.0,1.1455261518,10840.5,1.092763539
7442.0,1.0965419312,5516.333333333333,1.1057305113666667,7442.0,1.08447857945,5516.333333333333,1.08857705
283.5,1.1629169686,5479.75,1.102659591975,283.5,1.14169760325,5479.75,1.0898504481
2053.5,1.1028543047000001,5034.0,1.1089681661055557,2053.5,1.0966727564,5034.0,1.0885089603222222
684.0,1.1788140522,6667.2,1.09082540972,684.0,1.1190522788,6667.2,1.0867145562
508.0,1.1673140489,5108.25,1.0934514524,508.0,1.1259207029,5108.25,1.0883153288583336
317.0,1.1827019525,9048.0,1.0870350037749998,317.0,1.1250275895,9048.0,1.0826746407
624.0,1.1553563743,7407.0,1.0913281822,624.0,1.1112672652,7407.0,1.0855957282
500.0,1.1639234528,5225.190476190476,1.0917483186761905,500.0,1.1309206924,5225.190476190476,1.0884248641238095
937.0,1.1670463178000001,7739.0,1.0924330629,937.0,1.11099509,7739.0,1.0854635664
782.0,1.1611267245999999,3579.5454545454545,1.1024325776363637,782.0,1.115645174,3579.5454545454545,1.0927457763000001
1282.0,1.1445455806,5781.666666666667,1.1008541421,1282.0,1.1023821436,5781.666666666667,1.0879323591
865.0,1.1535593285,2901.9523809523807,1.0975434529952381,865.0,1.1101056892,2901.9523809523807,1.0958031669571429
186.0,1.1884076698000001,3277.75,1.1002547974599997,186.0,1.1389262926,3277.75,1.094315783935
434.0,1.1709440182500002,15251.0,1.0827466625764706,434.0,1.13259820725,15251.0,1.078069640835294
428.0,1.1745125154,6649.25,1.10457651945,428.0,1.126249374,6649.25,1.085895043775
1458.5,1.13875173415,12107.0,1.0890233685666666,1458.5,1.10512463015,12107.0,1.0803043305666666
1846.6666666666667,1.1380398499333333,1667.0,1.1193703611,1846.6666666666667,1.0999654508,1667.0,1.1006489954
4832.0,1.0800989047,1998.6363636363637,1.1208202094909092,4832.0,1.0908082906,1998.6363636363637,1.1003435459818183
4559.0,1.101857379,7636.375,1.0821883020874998,4559.0,1.0866987056,7636.375,1.0853874565875001
936.0,1.1618277969,5165.25,1.095213184625,936.0,1.1123322254,5165.25,1.0885164879
384.0,1.17014240775,10277.0,1.1116793309,384.0,1.13529145315,10277.0,1.0812979901000002
189.5,1.1802381579999999,2520.3333333333335,1.0990445852333333,189.5,1.1556643488,2520.3333333333335,1.0953812910333331
124.0,1.1982740029,4464.888888888889,1.09818627605,124.0,1.1798153518,4464.888888888889,1.0908000544555556
138.0,1.1761192449,4201.0,1.0962789396666668,138.0,1.1713100415,4201.0,1.0892412838
1728.0,1.1383554627499999,627.3333333333334,1.1641875223333333,1728.0,1.1024481926,627.3333333333334,1.1239767626000001
2287.0,1.1248821917,13203.75,1.0822113237500002,2287.0,1.0989764108,13203.75,1.0794109118250002
1154.0,1.1124622077,4464.882352941177,1.1179162190235292,1154.0,1.1088762921,4464.882352941177,1.0896081540235294
1086.5,1.14626854735,3636.0,1.102104706075,1086.5,1.1055334358,3636.0,1.093926045175
374.0,1.1714167471999999,3420.6666666666665,1.1070570402,374.0,1.1314527522,3420.6666666666665,1.0932410406333333
2568.0,1.11260552705,2694.3333333333335,1.1085468307666666,2568.0,1.10242139585,2694.3333333333335,1.0966236059999999
454.0,1.1721823624,3408.0,1.096834291111111,454.0,1.1172464538,3408.0,1.0938340103666666
825.0,1.1624020951,2882.75,1.1001069312625,825.0,1.1120960255,2882.75,1.0933370601999999
632.0,1.1588872303,3637.0,1.1049392602750001,632.0,1.1143258332000001,3637.0,1.0930364942
405.0,1.1648321675,5689.0,1.0994355732,405.0,1.1239232957,5689.0,1.0883454509333335
485.25,1.165846193775,5138.375,1.0918277462125001,485.25,1.1265963089,5138.375,1.0884841155625
327.4,1.1719578692200001,3637.0,1.1049392602750001,327.4,1.1388791561600002,3637.0,1.09224730605
665.5,1.16375637385,5689.0,1.0994355732,665.5,1.1186639489,5689.0,1.0878762081666666
549.5,1.1645918608,5138.375,1.0918277462125001,549.5,1.11994019165,5138.375,1.0884186683250001
511.0,1.1669319916999998,3473.25,1.104565386575,511.0,1.1200553432,3473.25,1.093588797375
1199.6666666666667,1.1521347949,6482.666666666667,1.0886054088666668,1199.6666666666667,1.1084930756666667,6482.666666666667,1.0867812340333334
1664.8,1.14790902206,592.25,1.1684905053749999,1664.8,1.10556354594,592.25,1.123932130625
2479.5,1.15083847195,2178.6470588235293,1.142373264117647,2479.5,1.0973326903,2178.6470588235293,1.0999792879
6447.4,1.09411077014,210.75,1.182792655225,6447.4,1.0882165125000003,210.75,1.158162572525
2612.0,1.1263114179,1865.4705882352941,1.1411938412,2612.0,1.093762337,1865.4705882352941,1.1024885981235295
1460.0,1.1398923498166667,2037.0,1.1471602513999999,1460.0,1.1055572786166667,2037.0,1.10354074685
224.0,1.1819449295,881.1176470588235,1.163341679182353,224.0,1.15409901405,881.1176470588235,1.1157632715470587
174.5,1.18868080905,3405.25,1.1101942167,174.5,1.1383178623,3405.25,1.095447773575
100.5,1.2020620007,1533.8125,1.14199367881875,100.5,1.1581553057499998,1533.8125,1.10766895016875
79.0,1.2057247734,3425.0,1.1294290270999998,79.0,1.1920087042,3425.0,1.0934739861750002
181.75,1.185193360075,2106.8823529411766,1.1339800722294116,181.75,1.142555290825,2106.8823529411766,1.1011375337058824
905.5,1.1627997014,920.5,1.1500838090999999,905.5,1.11555286315,920.5,1.11170195765
1734.0,1.1337329836,3370.0,1.1002921679999997,1734.0,1.1016998801,3370.0,1.0933035691500002
791.0,1.1291006826,1391.6153846153845,1.123458573107692,791.0,1.1195282488,1391.6153846153845,1.1058499134307693
831.0,1.1652668775000001,552.25,1.177413912375,831.0,1.11290717265,552.25,1.1286366856999999
915.1666666666666,1.1494697439333332,1613.3333333333333,1.1566444438,915.1666666666666,1.1153618496,1613.3333333333333,1.1053965315166667
1151.5,1.1556523639,1629.1818181818182,1.1493703282636363,1151.5,1.11487532875,1629.1818181818182,1.1055324706454548
1850.0,1.1502349115750001,1556.7058823529412,1.1326998223647056,1850.0,1.10300894895,1556.7058823529412,1.1045048148529413
9460.25,1.088915225375,390.61538461538464,1.1806941321153845,9460.25,1.082473541975,390.61538461538464,1.1334795715692307
203.5,1.1861384925,1714.0,1.1185673089,203.5,1.15057704105,1714.0,1.1040859005
958.5,1.1665940281,2464.8888888888887,1.114022907611111,958.5,1.1136719029,2464.8888888888887,1.0967647896000001
1543.5,1.1636279154000002,178.66666666666666,1.1868584321000002,1543.5,1.1086782495,178.66666666666666,1.1450083461333334
446.0,1.1713370582,4074.6666666666665,1.095749869266667,446.0,1.13564201035,4074.6666666666665,1.0920787955
367.0,1.17566126055,6641.75,1.098701498225,367.0,1.13496919165,6641.75,1.08740221775
902.5,1.1562868864,2001.5,1.1118366195,902.5,1.11083293685,2001.5,1.10326375355
890.5,1.1589101880000001,3475.6666666666665,1.1109596590666666,890.5,1.10947759055,3475.6666666666665,1.0949535852
260.0,1.1869599954,8958.5,1.092723876,260.0,1.1400915897,8958.5,1.08648804845
518.0,1.1591193008,3245.5,1.1054305451,518.0,1.1248275938,3245.5,1.0920589866000001
354.0,1.18445147085,3360.0,1.10442050245,354.0,1.1288253251,3360.0,1.0952832418499998
763.0,1.1757043951,6631.333333333333,1.0995225663666668,763.0,1.1201239195000001,6631.333333333333,1.0876434399666666
1262.5,1.13342549255,349.0,1.1784987526,1262.5,1.1077912307,349.0,1.1244216644
2962.0,1.1059664519,1273.0,1.1623449465,2962.0,1.0960687904,1273.0,1.1035402938
386.0,1.1876073894,993.0,1.1677454378,386.0,1.1331928489,993.0,1.1126394658
251.0,1.1731822338,270.0,1.1814177763,251.0,1.1374980329,270.0,1.1295699125
12084.0,1.0886827053,1342.0,1.1364835835,12084.0,1.0798684924000002,1342.0,1.0953241443
2153.0,1.1186388532,165.0,1.1863017942,2153.0,1.0993114804,165.0,1.148920397
10346.0,1.0868984225,4203.0,1.1082454183000001,10346.0,1.0801588369,4203.0,1.0913990691
649.0,1.16656084,1082.0,1.1390455837,649.0,1.1185621529,1082.0,1.1094440408
359.0,1.178086029,1732.5,1.1432903206,359.0,1.1328478639,1732.5,1.1035192922500001
56.0,1.2165107278,1346.0,1.16223067355,56.0,1.172052418,1346.0,1.1066872221000001
601.0,1.1657985171,268.0,1.1958341593,601.0,1.1120256049,268.0,1.1358067727
378.0,1.1798054728,256.0,1.1775713716,378.0,1.1295027562,256.0,1.1288445341
33203.75,1.071658517775,418.0,1.1587668723,33203.75,1.0714219652749999,418.0,1.1128204334
3413.25,1.1203239587,1202.0,1.1426723329,3413.25,1.095853335925,1202.0,1.1088923713
1058.6666666666667,1.1672417994666668,12902.0,1.0937569248,1058.6666666666667,1.1194224994333333,12902.0,1.0772624779
1894.0,1.1339435533,16786.0,1.0823519217,1894.0,1.1015379826,16786.0,1.0776057637
1535.6666666666667,1.1559284697666665,4516.0,1.1194192749,1535.6666666666667,1.1023362340333334,4516.0,1.0876458022
364.0,1.1919003169,8589.0,1.0970788021,364.0,1.1443639101,8589.0,1.0847979704
823.3333333333334,1.1606105175333332,5743.0,1.1224334844,823.3333333333334,1.1206849774666667,5743.0,1.0876283006
3229.3333333333335,1.1199591756,1626.5,1.1245952359,3229.3333333333335,1.0942148783,1626.5,1.10776452615
2766.0,1.1225656343,4871.0,1.0869484344,2766.0,1.0946317943,4871.0,1.0898976498
780.0,1.1653379181,2899.0,1.1161057606,780.0,1.111590119,2899.0,1.0962050801
1288.3333333333333,1.1465832287333333,6150.5,1.09396818885,1288.3333333333333,1.1090571633666668,6150.5,1.0881878301499999
1155.0,1.1547658222,4434.5,1.09867556295,1155.0,1.1126327544999999,4434.5,1.0905272457500002
937.0,1.1668050532,10367.0,1.08987962475,937.0,1.1145693943666666,10367.0,1.08203480595
1095.0,1.1386320572,7763.0,1.0958126919,1095.0,1.1090230238,7763.0,1.0829147914
311.5,1.1735552156,5930.0,1.0946004426,311.5,1.1351530749,5930.0,1.0854406019
1676.3333333333333,1.1391548250333334,4203.0,1.1082454183000001,1676.3333333333333,1.1039899318,4203.0,1.0904870591
1626.0,1.1278768702,5635.5,1.0857071375,1626.0,1.0978315119,5635.5,1.0871198403
250.0,1.1783907227,5927.0,1.0900910797,250.0,1.1407401035666667,5927.0,1.0876444607
1083.0,1.142297097,10306.0,1.0732609977,1083.0,1.1117030591000001,10306.0,1.0802322755
402.2,1.1671867116599999,13818.0,1.0780836337,402.2,1.13074669394,13818.0,1.0782899715
719.75,1.1557842336,5049.0,1.0983940374,719.75,1.1161597560499998,5049.0,1.0868024252
4058.3333333333335,1.1299585214666668,3485.0,1.1009082562999999,4058.3333333333335,1.0903864900333333,3485.0,1.0929618076
1683.6666666666667,1.1459223643666665,6122.0,1.1051434755,1683.6666666666667,1.1050651217,6122.0,1.0889114544
1418.5454545454545,1.158865335640909,3652.0,1.1090408078,1418.5454545454545,1.1050331963636364,3652.0,1.0908417049
1365.0,1.1497979842666666,3511.0,1.1157886339,1365.0,1.1041263389,3511.0,1.0910007744
575.25,1.172933917,3094.0,1.099291939,575.25,1.125856778325,3094.0,1.0929862608
504.6666666666667,1.1818178417555556,5902.0,1.0879447041,504.6666666666667,1.1310418748555555,5902.0,1.0868851336
608.9,1.1709650144900001,3410.0,1.09623558125,608.9,1.1202978566100001,3410.0,1.0927037112
613.3333333333334,1.1729154680333334,2587.0,1.1051544766,613.3333333333334,1.1225717246,2587.0,1.0950201015
592.0,1.17655510615,3901.0,1.0927591517,592.0,1.1241256994,3901.0,1.091490973
2179.3333333333335,1.1380046794666667,7960.5,1.0873882088,2179.3333333333335,1.1031804920000001,7960.5,1.08429332035
1199.25,1.14509631555,3927.0,1.09942086805,1199.25,1.11037275575,3927.0,1.09092289725
1524.5,1.1574469008000001,4533.0,1.0923110739,1524.5,1.10586498545,4533.0,1.0918356531
980.5,1.15713332665,4711.0,1.09623004555,980.5,1.11134969645,4711.0,1.08805743365
3829.0,1.1306601676999999,4805.0,1.08969755355,3829.0,1.0915534595,4805.0,1.08940513835
1825.0,1.1366991565,4493.5,1.1054628982999999,1825.0,1.1001156167000001,4493.5,1.0888023694500002
524.0,1.1632175373,2571.0,1.1109035839999999,524.0,1.1177870238,2571.0,1.0968867969
1017.0,1.1464041951,6361.0,1.0784230683,1017.0,1.1147494923,6361.0,1.0876171672
1716.0,1.160416376,2774.0,1.1252627313,1716.0,1.0998681163,2774.0,1.0934388366
2663.0,1.1488838974500002,621.25,1.13357773535,2663.0,1.0954890558,621.25,1.113662732525
1970.0,1.1529855908,2199.0,1.1601508626,1970.0,1.0972849216,2199.0,1.09958694
747.0,1.1460177813999999,1723.0,1.1631127672,747.0,1.1176302446,1723.0,1.1024487118
2813.5,1.14406939605,167.0,1.1950416149,2813.5,1.09369205085,167.0,1.1424456722
3732.0,1.1276427025000002,4771.0,1.1353758981666664,3732.0,1.09420255385,4771.0,1.0887420884666668
2368.5,1.1408771162,1330.0,1.1598142129,2368.5,1.0973346005,1330.0,1.1122492769
1398.0,1.1206367254,4615.0,1.1300688636,1398.0,1.1048032311,4615.0,1.088892877
114.5,1.1917349195,5301.5,1.0972611375249999,114.5,1.13723841665,5301.5,1.08812020615
356.0,1.15614834,1521.0,1.1530879330000001,356.0,1.1229778138,1521.0,1.1050892868
1114.0,1.1543018932,1946.0,1.1228805926,1114.0,1.1153975565,1946.0,1.0997130302
638.0,1.1719857687,3141.25,1.1245949633,638.0,1.1110650862,3141.25,1.09468351695
1089.0,1.1600159801,1028.0,1.1548555155,1089.0,1.1085421503,1028.0,1.1068266524
21.0,1.2331951543,6487.0,1.1130207495,21.0,1.1965865777,6487.0,1.0895834537
1974.0,1.1628954374,1752.75,1.1322204176750001,1974.0,1.0938257783,1752.75,1.1017545782
1324.0,1.1228990618,4076.0,1.0996989173,1324.0,1.1046019815,4076.0,1.0937655044
1259.0,1.160952434,5927.0,1.1005281654,1259.0,1.1115964548,5927.0,1.0896445876
815.0,1.1634923821,5491.0,1.1115805783,815.0,1.1142127342,5491.0,1.0864570467
963.0,1.1656721185,3972.75,1.0985660616,963.0,1.1082042623,3972.75,1.090683335775
1694.0,1.1457551616,2351.0,1.1180441921,1694.0,1.0984522159,2351.0,1.09802656442
4206.0,1.1367130833,4522.0,1.1155870255,4206.0,1.0913471914,4522.0,1.0899192267
618.3333333333334,1.1598200921000001,6592.0,1.092065636,618.3333333333334,1.1218462962333333,6592.0,1.0844558338
593.3333333333334,1.1619454671,3166.0,1.1137009706,593.3333333333334,1.1155311993,3166.0,1.0934942478
779.0,1.1740344041,5100.0,1.0973241186,779.0,1.11225908465,5100.0,1.0879489727
549.0,1.15727841105,4819.0,1.1051293721,549.0,1.12037173735,4819.0,1.0890386871
305.0,1.1862673296,3966.0,1.1301342897,305.0,1.1293172328,3966.0,1.090779643
98.0,1.1830763398000002,9557.0,1.0791819945,98.0,1.1716459326333333,9557.0,1.0819767476
3184.0,1.134438111,15031.0,1.0911109482,3184.0,1.0943427534,15031.0,1.0763752891
3380.0,1.1257870018,7484.0,1.1084549041,3380.0,1.0919539362333335,7484.0,1.0843131155
6847.5,1.09529878325,12973.0,1.0845134650000001,6847.5,1.0858348312000001,12973.0,1.0808850291
1651.0,1.1371648649,5217.0,1.0999037687,1651.0,1.1046258592,5217.0,1.0891094115
3748.0,1.1348167584,5392.0,1.1260993551,3748.0,1.0914764914,5392.0,1.0864326228
5570.0,1.1079518224,3440.0,1.1337761022,5570.0,1.0858772372,3440.0,1.0924989751
1332.5,1.1625844491500001,9778.0,1.0924772666,1332.5,1.1058247622000001,9778.0,1.0805430347
466.0,1.1679701674,6756.0,1.1013818992,466.0,1.1156305717,6756.0,1.0855158556
220.23529411764707,1.1825416547058825,9480.0,1.1006227395,220.23529411764707,1.1490623387294119,9480.0,1.0809283594
227.25,1.1815668859750001,6404.0,1.1073649892,227.25,1.140330797375,6404.0,1.0863666938
139.75,1.200836101525,3467.0,1.1355976469,139.75,1.154263700675,3467.0,1.0937091721
279.75,1.1757798474624999,6750.0,1.096320184,279.75,1.1460501668,6750.0,1.0847023177
26.75,1.216505365775,5361.0,1.1178589198,26.75,1.2169273654500001,5361.0,1.0899621863
149.5,1.183703368,6784.0,1.1200927081,149.5,1.1626224553000002,6784.0,1.0882935623
88.66666666666667,1.1996800225666668,7268.0,1.1020221753,88.66666666666667,1.1612431938999999,7268.0,1.0866652288
110.14285714285714,1.1929094937571427,5391.0,1.1086358957,110.14285714285714,1.1632442685428572,5391.0,1.0868365513
95.33333333333333,1.1989673292333334,7957.0,1.1067924703,95.33333333333333,1.1664894182333334,7957.0,1.0833039629
175.0,1.1906620370615384,2088.0,1.1589849236,175.0,1.1535386120615383,2088.0,1.0973803237
951.1333333333333,1.1527880809666664,6815.333333333333,1.1065594083666668,951.1333333333333,1.1149175569666667,6815.333333333333,1.0850988014666667
394.0,1.15947550075,6057.0,1.1219438019,394.0,1.13201634615,6057.0,1.08813482705
1279.8235294117646,1.1543990443647059,5700.0,1.1082739666,1279.8235294117646,1.1080772184,5700.0,1.0883425259
1126.357142857143,1.149658935857143,14722.5,1.08063408825,1126.357142857143,1.1091540433571427,14722.5,1.0774691864500001
377.5,1.1624684630000002,5717.5,1.10705507015,377.5,1.13995533285,5717.5,1.0883916975
514.8,1.17127191553,14338.0,1.0848532254333334,514.8,1.12275875375,14338.0,1.0779848095
274.7142857142857,1.1812278222142858,2097.5,1.1456248282000001,274.7142857142857,1.139942286942857,2097.5,1.1050994877
314.3636363636364,1.1792208105727273,5772.0,1.08356321665,314.3636363636364,1.139588735818182,5772.0,1.08767814865
281.3333333333333,1.1796307945666666,7948.0,1.0936495213500002,281.3333333333333,1.1550785648166666,7948.0,1.08371812865
256.3333333333333,1.1769944544,982.0,1.1591825813,256.3333333333333,1.1420489777555556,982.0,1.1081648962
228.86666666666667,1.1836370380266668,1344.0,1.1612175925500001,228.86666666666667,1.143047723186667,1344.0,1.1114395697
232.33333333333334,1.1848811982666667,3575.5,1.1413200786500002,232.33333333333334,1.1451618861333335,3575.5,1.09845509975
154.71428571428572,1.1968672942857144,982.0,1.1591825813,154.71428571428572,1.1712807857857144,982.0,1.1132609534
36.333333333333336,1.1926514672333333,450.0,1.1836929037,36.333333333333336,1.2248083841333333,450.0,1.1238698888
694.5,1.1612868015625,866.0,1.1754343798,694.5,1.12506593955,866.0,1.109283143
182.0,1.18878585886,511.0,1.1740691535,182.0,1.14730623086,511.0,1.1280490175
98.33333333333333,1.1940491685666668,1014.0,1.1662035795,98.33333333333333,1.1791518364333333,1014.0,1.1070748337
162.5,1.17148841815,4753.0,1.1456675348,162.5,1.1357330293499999,4753.0,1.0898650900666667
948.3333333333334,1.1619660991333334,2707.3333333333335,1.1605256399333335,948.3333333333334,1.1145497049,2707.3333333333335,1.0942961622666667
923.6666666666666,1.1479665044666667,3741.0,1.15047092775,923.6666666666666,1.1139667114333334,3741.0,1.09262609365
395.1666666666667,1.1730100070666667,3831.0,1.1437586346,395.1666666666667,1.1400441458666668,3831.0,1.0909457969
287.3333333333333,1.1851390465,2962.0,1.1602798814,287.3333333333333,1.1376594461666667,2962.0,1.0963743185000001
41.0,1.21444926825,9907.0,1.1043357827,41.0,1.18607223895,9907.0,1.0814061234
397.6,1.16831175504,8388.5,1.11137932575,397.6,1.1260355259400001,8388.5,1.0834040027
243.5,1.1852476365,7164.0,1.11315116,243.5,1.1426764401,7164.0,1.0852104736000001
739.0,1.1566115264,8654.0,1.1000863176,739.0,1.1179245399000002,8654.0,1.0838289709
1466.5,1.1470790089,2896.0,1.1070530093,1466.5,1.1013909445499999,2896.0,1.0983705028
993.3333333333334,1.1471393032666668,7286.0,1.1085581528,993.3333333333334,1.1117353454666667,7286.0,1.0847387821
224.0,1.1831037172999999,7065.0,1.117579394,224.0,1.14827621305,7065.0,1.0842968227
958.5,1.1465441194000001,8879.0,1.0957509554,958.5,1.11607981745,8879.0,1.0818255873
652.6666666666666,1.1600007688333334,15148.0,1.0872376932,652.6666666666666,1.1141627902666666,15148.0,1.0784885194
185.5,1.19452986725,7361.333333333333,1.0931936875000001,185.5,1.1430616733,7361.333333333333,1.0844913526
159.0,1.18371820295,3987.3333333333335,1.1049915044,159.0,1.14947940895,3987.3333333333335,1.0922993433333335
52.0,1.20425265155,4426.333333333333,1.1164833089333335,52.0,1.1965791287999998,4426.333333333333,1.0919077060333333
139.0,1.1925881759,8788.0,1.097250887233333,139.0,1.15813339995,8788.0,1.0829879571333334
272.0,1.16382341305,6211.0,1.1000079882666667,272.0,1.13971137205,6211.0,1.0868659793
405.0,1.165563456,8439.0,1.1101143144,405.0,1.12757684915,8439.0,1.082757772
773.5,1.1680162079,20870.0,1.0876264308,773.5,1.12681372515,20870.0,1.0751101067
149.5,1.1919973522,7379.0,1.0890347761,149.5,1.1613815696,7379.0,1.085422554
354.0,1.1597786923,5069.0,1.1038427077,354.0,1.13048671105,5069.0,1.0886559622
235.5,1.187244669,5922.0,1.083356246,235.5,1.15015534285,5922.0,1.0877338521
2138.0,1.14176020545,3437.0,1.1302546125,2138.0,1.1004678175,3437.0,1.0930378547
73.5,1.20626229055,8417.0,1.0852926293,73.5,1.1695186224,8417.0,1.0848147574
95.0,1.1972025184500001,9517.0,1.0855674642,95.0,1.1750572696,9517.0,1.0829285734
127.0,1.1902529786,8181.0,1.1033780569,127.0,1.1658424133,8181.0,1.0830834716
952.6666666666666,1.1579973799,1597.0,1.1670328645999999,952.6666666666666,1.1129990383833335,1597.0,1.1039979405
295.0,1.183061572225,4505.0,1.0987014327,295.0,1.1457815873250001,4505.0,1.0920330164
509.0,1.1633779828,11583.0,1.0743026385,509.0,1.128252561,11583.0,1.0810094117
692.7777777777778,1.1659083188555555,6342.0,1.0842027231,692.7777777777778,1.1150400149,6342.0,1.085834644
122.33333333333333,1.1855118002166667,4419.0,1.1170668685,122.33333333333333,1.1562758323500002,4419.0,1.0907203393
509.4,1.15928286019,7324.0,1.0972068579,509.4,1.12598550185,7324.0,1.0849484898
459.8,1.17612531224,4814.0,1.1070156792,459.8,1.12012549624,4814.0,1.0909912879
386.25,1.16160334955,8906.0,1.0831732117000001,386.25,1.1239054106500002,8906.0,1.0829960344999998
266.0,1.1782943648666666,10032.0,1.0831924869,266.0,1.1439378392333333,10032.0,1.0811734175
86.0,1.2127712336499998,7583.5,1.1062670112,86.0,1.1596395904499999,7583.5,1.0839272637500001
718.0,1.1605644222,5538.0,1.1028958748,718.0,1.1132567339,5538.0,1.083964669
399.0,1.1816816797,3584.5,1.12530034205,399.0,1.1279681002,3584.5,1.09169255085
926.0,1.1618452661999998,2880.0,1.1175328723,926.0,1.1098273835499999,2880.0,1.0940178345
478.6666666666667,1.1834594364333333,7477.0,1.0956855463,478.6666666666667,1.1315543155,7477.0,1.0843592186
213.66666666666666,1.1904980139666668,7182.0,1.09253747345,213.66666666666666,1.1597224463,7182.0,1.0850776255
483.3333333333333,1.1797428379666668,3286.0,1.12427762,483.3333333333333,1.1204458781333333,3286.0,1.0945668887
189.5,1.18199124965,6000.0,1.0971613916,189.5,1.1441036154500002,6000.0,1.084735843
323.0,1.17448986575,2909.0,1.1333103852,323.0,1.1309780736000001,2909.0,1.0956460305
1055.6666666666667,1.1533981229833332,3286.5,1.0965154658,1055.6666666666667,1.1128320236333333,3286.5,1.0947077823
96.66666666666667,1.1901481653666668,4062.0,1.0933744246,96.66666666666667,1.1761126703666667,4062.0,1.0904190495
101.5,1.1932643796,1478.5,1.1238095560499999,101.5,1.1729024391,1478.5,1.1100997921500002
203.5,1.19328123725,3292.0,1.1210733698,203.5,1.16113066985,3292.0,1.0908844387
282.5,1.16602620515,8950.0,1.0780094935666666,282.5,1.1378934582,8950.0,1.082535245
192.5,1.1881081927500001,6715.5,1.0953057238000001,192.5,1.14474221345,6715.5,1.0866309540999999
73.5,1.1977867999499998,6858.0,1.0887937734,73.5,1.1657117004,6858.0,1.0875614099
160.0,1.1802610173333334,5909.0,1.0866252021,160.0,1.1546739927,5909.0,1.0870097325666668
336.0,1.17629496395,1763.0,1.1306594476,336.0,1.134104963775,1763.0,1.1030703402
310.0,1.15060586605,12353.5,1.0713408910500002,310.0,1.13156649685,12353.5,1.0790301746000002
898.0,1.1472092615,12247.0,1.082670808,898.0,1.1132257603,12247.0,1.0795237255
1627.0,1.1573260843000002,2772.0,1.1206570808333332,1627.0,1.1250547518,2772.0,1.097652729
706.0,1.15947201734,3157.5,1.10812361335,706.0,1.1220742083800002,3157.5,1.0963895100999999
