Nspike_CA1,OHS_CA1,Nspike_SUB,OHS_SUB,Nspike_posCA1,OHS_posSUB,Nspike_posSUB,OHS_posCA1
745.5,0.7926165187,2556.0,0.8256770323,745.5,0.8964431481,2556.0,0.8813278866
850.0,0.79343349745,2557.0,0.8683912635000001,850.0,0.8846108486500001,2557.0,0.9050924124
548.5,0.75111520145,5866.0,0.8674056553,548.5,0.8728824291,5866.0,0.9120189887000001
834.0,0.8196341523,3394.0,0.8521043315,834.0,0.8890739896000001,3394.0,0.8980231301
122.5,0.8201403361,4005.0,0.8681657346,122.5,0.8115622759500001,4005.0,0.9168179429500001
895.0,0.77465007268,3666.0,0.8936629299000001,895.0,0.88417322352,3666.0,0.8963249392
407.0,0.75634294965,3924.0,0.7806184289,407.0,0.8848133839000001,3924.0,0.9005799218
678.0,0.78915504215,9478.0,0.8460710638000001,678.0,0.8960455326000001,9478.0,0.9117054985
1890.0,0.7861794835000001,6342.0,0.8379074251,1890.0,0.896837039225,6342.0,0.9029582696
629.6666666666666,0.7801160790333334,3528.0,0.8944624103000001,629.6666666666666,0.8873709437000001,3528.0,0.9125540614000001
676.5,0.7646415591,1532.0,0.8772759226,676.5,0.90510106235,1532.0,0.9082535723
8360.0,0.90154444055,8983.333333333334,0.8478974856,8360.0,0.9102371439000001,8983.333333333334,0.9235448467333334
996.3333333333334,0.7913433037333334,4145.333333333333,0.8996098207666666,996.3333333333334,0.8923047122,4145.333333333333,0.9194183781
721.0,0.7941439228,304.6666666666667,0.8173441175000001,721.0,0.8834876058000001,304.6666666666667,0.8816434799
1110.0,0.7650805123000001,4146.0,0.8990814075333334,1110.0,0.8893909642000001,4146.0,0.9117269531666666
2144.0,0.8397259754,4702.6,0.8974462569,2144.0,0.8978739630000001,4702.6,0.91204983332
1484.0,0.7961423421,9438.5,0.8640682425000001,1484.0,0.9073438952,9438.5,0.9173343876
809.0,0.8348142038,10966.0,0.8795911941000001,809.0,0.8690910366,10966.0,0.9187303670000001
512.0,0.7817854211,3828.0,0.8965066211,512.0,0.8915595140000001,3828.0,0.9113994916
2044.0,0.8216670422,5559.411764705882,0.8581039740882354,2044.0,0.8949746398,5559.411764705882,0.9099102382058825
412.0,0.75573774775,5924.0,0.8623919694666667,412.0,0.8876163488000001,5924.0,0.9095350401000001
232.0,0.80978635,20888.0,0.9129138547,232.0,0.86786582295,20888.0,0.91202558385
918.5,0.776439345325,4136.6,0.89219970764,918.5,0.904185836625,4136.6,0.91207529936
589.0,0.77916292385,4988.909090909091,0.8733351576272728,589.0,0.8840054148000001,4988.909090909091,0.9107448192909092
303.0,0.8036069654,10840.5,0.84970570725,303.0,0.86672361585,10840.5,0.9116996514
7442.0,0.86508883105,5516.333333333333,0.8502467865333333,7442.0,0.9115671281000001,5516.333333333333,0.9128105164333333
283.5,0.7671495639500001,5479.75,0.8595305403000001,283.5,0.8765181423500001,5479.75,0.9104643638
2053.5,0.90000704555,5034.0,0.845751358838889,2053.5,0.89627607205,5034.0,0.9106917415833333
684.0,0.8074765469,6667.2,0.88798723556,684.0,0.8813067168000001,6667.2,0.9140232798400001
508.0,0.7590043296000001,5108.25,0.8885877849083333,508.0,0.8701314564,5108.25,0.90924634755
317.0,0.8186625774,9048.0,0.8880826062,317.0,0.84797818,9048.0,0.91852634325
624.0,0.7400663625,7407.0,0.9082307561,624.0,0.9017093779,7407.0,0.9187906506
500.0,0.7476420637000001,5225.190476190476,0.8862206263047618,500.0,0.8557506272000001,5225.190476190476,0.9129083834333335
937.0,0.8438648240000001,7739.0,0.8607454312,937.0,0.9045331517,7739.0,0.9085856817
782.0,0.8149484057,3579.5454545454545,0.8822863238090908,782.0,0.9125757236,3579.5454545454545,0.9019074099727273
1282.0,0.7994997872,5781.666666666667,0.8670483943666666,1282.0,0.8607235381,5781.666666666667,0.9149834371333334
865.0,0.7682521216,2901.9523809523807,0.887897885295238,865.0,0.8760072316,2901.9523809523807,0.9071194201809525
186.0,0.8041946506000001,3277.75,0.889218146435,186.0,0.9061294476,3277.75,0.9114170176749999
434.0,0.77958552695,15251.0,0.9080326233235293,434.0,0.8680156442,15251.0,0.9227519323235294
428.0,0.7784516090000001,6649.25,0.840301864125,428.0,0.8956465796,6649.25,0.9177080512
1458.5,0.79719203065,12107.0,0.8493439311000001,1458.5,0.89734630635,12107.0,0.9244652723000001
1846.6666666666667,0.8111023748666667,1667.0,0.8801054291,1846.6666666666667,0.9096580703,1667.0,0.8838574424000001
4832.0,0.9183541179,1998.6363636363637,0.8680936306,4832.0,0.9198807823,1998.6363636363637,0.9005856642545456
4559.0,0.8745389882,7636.375,0.9120339744875001,4559.0,0.8985115273000001,7636.375,0.9179635593625001
936.0,0.8059690966,5165.25,0.8812751347000001,936.0,0.8660714342,5165.25,0.9175026718
384.0,0.80164447445,10277.0,0.8122865033666667,384.0,0.84479246585,10277.0,0.9166797817666668
189.5,0.7897091342,2520.3333333333335,0.8941405051333334,189.5,0.8932964008500001,2520.3333333333335,0.9081889618666668
124.0,0.8087603211000001,4464.888888888889,0.8894865178833332,124.0,0.8462350681,4464.888888888889,0.9073064659388889
138.0,0.7915762850000001,4201.0,0.8734491923666668,138.0,0.8306387403000001,4201.0,0.9074503265000001
1728.0,0.7246159875,627.3333333333334,0.8104883812333333,1728.0,0.90456746345,627.3333333333334,0.8688260464666667
2287.0,0.7869414758000001,13203.75,0.874821941125,2287.0,0.8994864259,13203.75,0.9234824502000001
1154.0,0.8921920804000001,4464.882352941177,0.8350039301588236,1154.0,0.8939671957,4464.882352941177,0.9124995975588235
1086.5,0.7952953508,3636.0,0.8823682811500001,1086.5,0.9096115114500001,3636.0,0.9078150461250001
374.0,0.8305521638000001,3420.6666666666665,0.8591966485999999,374.0,0.8420292447000001,3420.6666666666665,0.8958702815
2568.0,0.8305412541500001,2694.3333333333335,0.8700197902333334,2568.0,0.8915234379000001,2694.3333333333335,0.9034867503
454.0,0.7796622814,3408.0,0.8604072126222222,454.0,0.8423926076,3408.0,0.8997768556444447
825.0,0.8086332730000001,2882.75,0.8673301479750001,825.0,0.856076539,2882.75,0.9073049884875001
632.0,0.7726640516000001,3637.0,0.865226993925,632.0,0.8698621146000001,3637.0,0.908836258525
405.0,0.8089245376,5689.0,0.8742459338333334,405.0,0.9050637595000001,5689.0,0.9074260951333333
485.25,0.7533186149750001,5138.375,0.8990058318125,485.25,0.8727790579000001,5138.375,0.9126356880375001
327.4,0.7728503810599999,3637.0,0.865226993925,327.4,0.8667498431799998,3637.0,0.90099812805
665.5,0.7699781337,5689.0,0.8742459338333334,665.5,0.88779563775,5689.0,0.9054416389666667
549.5,0.77080394465,5138.375,0.8990058318125,549.5,0.87124735865,5138.375,0.913203120825
511.0,0.7586069709500001,3473.25,0.8786696917000001,511.0,0.8625778592,3473.25,0.9175753049750001
1199.6666666666667,0.7645673319666667,6482.666666666667,0.8998665358666668,1199.6666666666667,0.8853900201333335,6482.666666666667,0.9176861336000001
1664.8,0.7921419144399999,592.25,0.7683261859250001,1664.8,0.8955615268400001,592.25,0.891772153475
2479.5,0.8012088802,2178.6470588235293,0.7738001286235294,2479.5,0.9031522376500001,2178.6470588235293,0.9075677718352941
6447.4,0.87659346492,210.75,0.79984387805,6447.4,0.91509658516,210.75,0.8367081716
2612.0,0.8694887088000001,1865.4705882352941,0.7384820051176471,2612.0,0.8977900830500001,1865.4705882352941,0.8957660904
1460.0,0.8261901735666668,2037.0,0.772292039475,1460.0,0.8916092231666667,2037.0,0.901040626125
224.0,0.7564838421,881.1176470588235,0.7587647319588234,224.0,0.84138692295,881.1176470588235,0.8844639954058824
174.5,0.80077803245,3405.25,0.8426138402250001,174.5,0.8701051941,3405.25,0.898179802175
100.5,0.77097121075,1533.8125,0.8390630834625,100.5,0.8243679407000001,1533.8125,0.8914948194625
79.0,0.8069493565,3425.0,0.7746609893999999,79.0,0.8069125532,3425.0,0.912880860075
181.75,0.7811558944,2106.8823529411766,0.8090584914352942,181.75,0.8593446425750001,2106.8823529411766,0.9007035778529412
905.5,0.7763070998000001,920.5,0.7614665801,905.5,0.90351135995,920.5,0.8959011697
1734.0,0.80663283645,3370.0,0.9027320937000001,1734.0,0.9026516139,3370.0,0.9085615348
791.0,0.8447180935,1391.6153846153845,0.8742128192615386,791.0,0.9092085309,1391.6153846153845,0.8929213046153847
831.0,0.77238472935,552.25,0.7858837466,831.0,0.88864641225,552.25,0.8920506770000001
915.1666666666666,0.7760648840833334,1613.3333333333333,0.7742639943333334,915.1666666666666,0.8774553751666668,1613.3333333333333,0.8991142643
1151.5,0.76512386035,1629.1818181818182,0.7718800929272728,1151.5,0.8821341245000001,1629.1818181818182,0.8892399061818181
1850.0,0.80292698515,1556.7058823529412,0.8409737088882354,1850.0,0.8962723962750001,1556.7058823529412,0.8996097380764706
9460.25,0.89322193315,390.61538461538464,0.8041677830384616,9460.25,0.9190248312000001,390.61538461538464,0.876812946530769
203.5,0.7936838471500001,1714.0,0.86554308415,203.5,0.8471750692,1714.0,0.898914242875
958.5,0.75761226075,2464.8888888888887,0.8695959124333333,958.5,0.88868656295,2464.8888888888887,0.9021955225333333
1543.5,0.7682700955,178.66666666666666,0.7967152161666667,1543.5,0.87094698735,178.66666666666666,0.8540278504000001
446.0,0.777052999,4074.6666666666665,0.893879868,446.0,0.8454001950500001,4074.6666666666665,0.8997062863999999
367.0,0.7385596938000001,6641.75,0.8553799478250002,367.0,0.8598890059500001,6641.75,0.914748287075
902.5,0.7464275078,2001.5,0.8656631719000001,902.5,0.9128443238,2001.5,0.9082289472
890.5,0.73650591035,3475.6666666666665,0.8596668051666666,890.5,0.8959755392000001,3475.6666666666665,0.9112421443333334
260.0,0.7454902164,8958.5,0.88521458335,260.0,0.8240427175,8958.5,0.90230518895
518.0,0.7666322784,3245.5,0.8885066480000001,518.0,0.9058100358000001,3245.5,0.91622325975
354.0,0.7972489331000001,3360.0,0.88213614725,354.0,0.8914838889000001,3360.0,0.9139678472500001
763.0,0.7541037314000001,6631.333333333333,0.8726070216333334,763.0,0.88315134325,6631.333333333333,0.9185704426333334
1262.5,0.86108921215,349.0,0.7046873307,1262.5,0.89955548725,349.0,0.8866174615
2962.0,0.8529834729,1273.0,0.796268484,2962.0,0.9044761358000001,1273.0,0.8995829894
386.0,0.7849804356000001,993.0,0.8201997651,386.0,0.8647489591,993.0,0.8803953007
251.0,0.7400572709000001,270.0,0.7759212012000001,251.0,0.8221930979000001,270.0,0.8976505251
12084.0,0.8753780399,1342.0,0.751434983,12084.0,0.9163477296,1342.0,0.9191726594
2153.0,0.8309133376000001,165.0,0.7913577443,2153.0,0.9123871358000001,165.0,0.7954480859
10346.0,0.8934479039000001,4203.0,0.8815785282,10346.0,0.9287655380000001,4203.0,0.9116029158000001
649.0,0.793752262,1082.0,0.855106522,649.0,0.8933973662,1082.0,0.9070584527000001
359.0,0.8036652217,1732.5,0.8167922418,359.0,0.8740637722,1732.5,0.9041276500000001
56.0,0.8197200199,1346.0,0.7682468005,56.0,0.8728785721000001,1346.0,0.9064883933500001
601.0,0.7937691003,268.0,0.7517907439,601.0,0.8871167280000001,268.0,0.8238646171
378.0,0.7956743496,256.0,0.8132983065,378.0,0.8341274928,256.0,0.8742012068
33203.75,0.90677004435,418.0,0.7194207985000001,33203.75,0.9248416981,418.0,0.9074216851
3413.25,0.8129744283750001,1202.0,0.8219352941,3413.25,0.9137544871500001,1202.0,0.8997059996000001
1058.6666666666667,0.7917253727999999,12902.0,0.8643633635,1058.6666666666667,0.8944720159999999,12902.0,0.9145218900000001
1894.0,0.7949542527,16786.0,0.8898971958,1894.0,0.9046787933,16786.0,0.9300660667
1535.6666666666667,0.7790285282,4516.0,0.8282802929,1535.6666666666667,0.9001761420333333,4516.0,0.9191625295
364.0,0.7986824036,8589.0,0.8758855136,364.0,0.8613876546,8589.0,0.9254296383
823.3333333333334,0.7630026993333333,5743.0,0.8029924725,823.3333333333334,0.8719507989,5743.0,0.9194275524000001
3229.3333333333335,0.8158576974000001,1626.5,0.83875027735,3229.3333333333335,0.9054986031666666,1626.5,0.9058344926499999
2766.0,0.8372416851000001,4871.0,0.8974551085,2766.0,0.9131578216,4871.0,0.9211257956000001
780.0,0.7694843089000001,2899.0,0.8541919508,780.0,0.8995258162,2899.0,0.912760655
1288.3333333333333,0.8118702600666667,6150.5,0.88482393745,1288.3333333333333,0.8860151064,6150.5,0.9035801267500001
1155.0,0.797966583,4434.5,0.86716219065,1155.0,0.8697067674500001,4434.5,0.9140306034000001
937.0,0.7884592420666667,10367.0,0.8947083684000001,937.0,0.8855104837333334,10367.0,0.92105736715
1095.0,0.8433501005,7763.0,0.8654179482000001,1095.0,0.9001457279,7763.0,0.9208748865
311.5,0.7792921727000001,5930.0,0.8692961428,311.5,0.86192269745,5930.0,0.9167869462
1676.3333333333333,0.7860865339666666,4203.0,0.8815785282,1676.3333333333333,0.8984382010333333,4203.0,0.9252023048
1626.0,0.7968287561,5635.5,0.90513857125,1626.0,0.9220045386,5635.5,0.91372448285
250.0,0.7956208777666666,5927.0,0.9052933047,250.0,0.8798761878000002,5927.0,0.9125241339
1083.0,0.81389075864,10306.0,0.8962050205000001,1083.0,0.8916941625400001,10306.0,0.9108495511
402.2,0.76212365378,13818.0,0.9215390433,402.2,0.8744060658,13818.0,0.9221406685
719.75,0.7954067950000001,5049.0,0.8793734981,719.75,0.884451485575,5049.0,0.9140134185000001
4058.3333333333335,0.7463181121333333,3485.0,0.8932462783,4058.3333333333335,0.9181430449,3485.0,0.9101305353
1683.6666666666667,0.7519404094333334,6122.0,0.8230939962,1683.6666666666667,0.9070916708333333,6122.0,0.9196639568
1418.5454545454545,0.7666370538363637,3652.0,0.8297618499,1418.5454545454545,0.8965731180772726,3652.0,0.9152661143
1365.0,0.8048796388666668,3511.0,0.8603981014000001,1365.0,0.9042839581000001,3511.0,0.9300645197
575.25,0.7900273296750001,3094.0,0.9167636292,575.25,0.88095282845,3094.0,0.900795118
504.6666666666667,0.7974508374888889,5902.0,0.9051662288000001,504.6666666666667,0.8737168488777778,5902.0,0.9124013434
608.9,0.7926908291100001,3410.0,0.8987747165000001,608.9,0.88918421471,3410.0,0.9142621823000001
613.3333333333334,0.8052661725,2587.0,0.8816808035,613.3333333333334,0.8699526224666667,2587.0,0.8968230695
592.0,0.8099392765,3901.0,0.8945207686000001,592.0,0.8826734271000001,3901.0,0.8985524486
2179.3333333333335,0.8034162748,7960.5,0.9029113147500001,2179.3333333333335,0.8939554610333333,7960.5,0.92001182755
1199.25,0.7645444136,3927.0,0.890283836,1199.25,0.8920971680750001,3927.0,0.92208944005
1524.5,0.80731564725,4533.0,0.9029740690000001,1524.5,0.8962723376,4533.0,0.9055249649
980.5,0.761498032375,4711.0,0.8830900533,980.5,0.88579030245,4711.0,0.9135844463
3829.0,0.8131826673,4805.0,0.9079237799000001,3829.0,0.9069973610000001,4805.0,0.9122437266500001
1825.0,0.72119700845,4493.5,0.8195346210000001,1825.0,0.9043364225,4493.5,0.8964107811
524.0,0.8309838305,2571.0,0.8771574240000001,524.0,0.9024894872,2571.0,0.9018223674500001
1017.0,0.7542635601000001,6361.0,0.8939770844,1017.0,0.890824622,6361.0,0.9178008234
1716.0,0.7808409764,2774.0,0.7831506542000001,1716.0,0.8859471702,2774.0,0.9191319516
2663.0,0.7859033968,621.25,0.861001511075,2663.0,0.9079400986500001,621.25,0.8826719229750001
1970.0,0.750860622,2199.0,0.7892897228,1970.0,0.9122985223000001,2199.0,0.8922913922
747.0,0.7577318389500001,1723.0,0.7373327903,747.0,0.8741673988,1723.0,0.9026024416
2813.5,0.7362742539,167.0,0.8037897336000001,2813.5,0.91652330685,167.0,0.8647477463000001
3732.0,0.7723926938000001,4771.0,0.7984245447,3732.0,0.9065778598,4771.0,0.9105160694
2368.5,0.7632936787,1330.0,0.7858840051,2368.5,0.9100473440500001,1330.0,0.8908051423000001
1398.0,0.8703531275,4615.0,0.8173591439000001,1398.0,0.9065316271,4615.0,0.9199474543
114.5,0.7549338526,5301.5,0.87587966555,114.5,0.88866536935,5301.5,0.91682432975
356.0,0.7948546139,1521.0,0.7537456566,356.0,0.8638840566,1521.0,0.9070304533
1114.0,0.7704789107000001,1946.0,0.8442828819,1114.0,0.8877995373,1946.0,0.9083132323
638.0,0.7521587268000001,3141.25,0.8145660805750001,638.0,0.8992992217,3141.25,0.9160529579750001
1089.0,0.7961356918,1028.0,0.7843797484,1089.0,0.9033049993000001,1028.0,0.8973933584
21.0,0.8183528855000001,6487.0,0.8144669982,21.0,0.8747618088,6487.0,0.9060187707
1974.0,0.7509505356,1752.75,0.8385365284250001,1974.0,0.9091390425,1752.75,0.8942004060250001
1324.0,0.8737092128,4076.0,0.8868408501,1324.0,0.8795164697000001,4076.0,0.8995787260000001
1259.0,0.7453585957000001,5927.0,0.8509569720000001,1259.0,0.9007170361,5927.0,0.9129218301
815.0,0.8090204964000001,5491.0,0.8199055992000001,815.0,0.8827242221,5491.0,0.902557147
963.0,0.7768717025,3972.75,0.8784869176000001,963.0,0.9056534137000001,3972.75,0.9106456881
1694.0,0.8108605815000001,2351.0,0.86294140328,1694.0,0.8971997506,2351.0,0.91794125464
4206.0,0.7778255153,4522.0,0.8291126925000001,4206.0,0.9054040332000001,4522.0,0.897733356
618.3333333333334,0.7718884430333334,6592.0,0.8930332942,618.3333333333334,0.8870185631666668,6592.0,0.9101251733
593.3333333333334,0.7798691445,3166.0,0.7684125799,593.3333333333334,0.8820394111333334,3166.0,0.8986680458
779.0,0.7970326652499999,5100.0,0.8716101405000001,779.0,0.8908212642,5100.0,0.9063125652
549.0,0.77314378455,4819.0,0.8610693568000001,549.0,0.9011911858,4819.0,0.8969505797
305.0,0.7671700764,3966.0,0.8216586473,305.0,0.8584943557,3966.0,0.9179771827000001
98.0,0.7781331393333334,9557.0,0.9067193037,98.0,0.8517256889666668,9557.0,0.9313740449000001
3184.0,0.8049087584,15031.0,0.8601332159,3184.0,0.9165198061000001,15031.0,0.9276707224
3380.0,0.8360197477,7484.0,0.8425134069,3380.0,0.9120523578333334,7484.0,0.9178179313
6847.5,0.85503912475,12973.0,0.8973883027,6847.5,0.9210285655,12973.0,0.9195654393
1651.0,0.8625544256000001,5217.0,0.8706753998000001,1651.0,0.8763734408,5217.0,0.9033258022
3748.0,0.7992758345000001,5392.0,0.8395960521,3748.0,0.9033934047000001,5392.0,0.9145117375
5570.0,0.8178467261,3440.0,0.8017024852,5570.0,0.9005466927,3440.0,0.9109576991
1332.5,0.7669330617500001,9778.0,0.8789821302,1332.5,0.88222070995,9778.0,0.9165316545000001
466.0,0.7573513431000001,6756.0,0.8806047139000001,466.0,0.8858519764,6756.0,0.8975445555
220.23529411764707,0.8122969429529413,9480.0,0.8459752893,220.23529411764707,0.8514158410352941,9480.0,0.9108694836000001
227.25,0.7918095145999999,6404.0,0.8069543524,227.25,0.8725547599250001,6404.0,0.9063759992
139.75,0.79842565675,3467.0,0.8094748783,139.75,0.8581467566750001,3467.0,0.8902793026
279.75,0.763055668,6750.0,0.8823312335,279.75,0.8564507776,6750.0,0.9160843487
26.75,0.788921557025,5361.0,0.7918297819,26.75,0.807936576,5361.0,0.9150220166
149.5,0.75519439865,6784.0,0.7800741131000001,149.5,0.8311458383500001,6784.0,0.8911091207
88.66666666666667,0.7880261446333335,7268.0,0.8362339866,88.66666666666667,0.8095014183000001,7268.0,0.9056836601
110.14285714285714,0.7917106749928571,5391.0,0.8106435471000001,110.14285714285714,0.8625038279000001,5391.0,0.8850050699
95.33333333333333,0.8421319637666667,7957.0,0.8387910938,95.33333333333333,0.8253068122666667,7957.0,0.9208524503000001
175.0,0.787383498053846,2088.0,0.8147804686000001,175.0,0.8580071871076923,2088.0,0.9077743126000001
951.1333333333333,0.7631538042599999,6815.333333333333,0.8316043909,951.1333333333333,0.8935905688400001,6815.333333333333,0.9179726601666666
394.0,0.8230361022,6057.0,0.7769170185000001,394.0,0.9031387452499999,6057.0,0.9158595487500001
1279.8235294117646,0.764032834164706,5700.0,0.8656620616,1279.8235294117646,0.8984689814,5700.0,0.9103094144
1126.357142857143,0.7683798143714287,14722.5,0.8708341042000001,1126.357142857143,0.894187406242857,14722.5,0.92567908305
377.5,0.8138766834500001,5717.5,0.8442838154500001,377.5,0.8578467037,5717.5,0.91155360755
514.8,0.7877485191300001,14338.0,0.8581331990666667,514.8,0.8775649235200002,14338.0,0.9203976708666667
274.7142857142857,0.7815001453571429,2097.5,0.8672259250500001,274.7142857142857,0.8869398461714286,2097.5,0.8863432374
314.3636363636364,0.8091920867727272,5772.0,0.8699537574,314.3636363636364,0.8651086991636364,5772.0,0.91242245595
281.3333333333333,0.82353737115,7948.0,0.8917048166,281.3333333333333,0.8648957328,7948.0,0.9246409937
256.3333333333333,0.7586353084222223,982.0,0.7445367905,256.3333333333333,0.8662433153111111,982.0,0.8690617227
228.86666666666667,0.7793390667266666,1344.0,0.79899601235,228.86666666666667,0.8603448004600001,1344.0,0.89801075745
232.33333333333334,0.8137514017333333,3575.5,0.7554378783,232.33333333333334,0.8508082477333333,3575.5,0.90827738655
154.71428571428572,0.8158533252857142,982.0,0.7445367905,154.71428571428572,0.8415231687857144,982.0,0.8848581587000001
36.333333333333336,0.7435802121,450.0,0.7919082158,36.333333333333336,0.7920954762666668,450.0,0.8769619421
694.5,0.7614683655875001,866.0,0.825541874,694.5,0.8581906235750001,866.0,0.8730895793000001
182.0,0.79837763042,511.0,0.7815722439,182.0,0.8730978127,511.0,0.8768837131
98.33333333333333,0.8123113512,1014.0,0.7630811885000001,98.33333333333333,0.8385694660333334,1014.0,0.8696345973
162.5,0.80473696885,4753.0,0.8028930082666667,162.5,0.85444726075,4753.0,0.9131414161666666
948.3333333333334,0.7640954391333333,2707.3333333333335,0.7889901875333334,948.3333333333334,0.8791151307999999,2707.3333333333335,0.9089780982
923.6666666666666,0.8202747355333333,3741.0,0.784075332,923.6666666666666,0.8889359161,3741.0,0.9028112322
395.1666666666667,0.7927538563333334,3831.0,0.7799597711,395.1666666666667,0.8613627331333333,3831.0,0.8917540087
287.3333333333333,0.8276040654666668,2962.0,0.8033429112,287.3333333333333,0.8454135112,2962.0,0.8804844375
41.0,0.81445938925,9907.0,0.8329815197,41.0,0.8238070259500001,9907.0,0.9143446401
397.6,0.80594132054,8388.5,0.81673965375,397.6,0.8630711628600001,8388.5,0.91260048085
243.5,0.8172212195,7164.0,0.8361710655,243.5,0.8092916791,7164.0,0.9120516857000001
739.0,0.7920491367,8654.0,0.8506625611,739.0,0.8751632254,8654.0,0.9174752700000001
1466.5,0.82429621795,2896.0,0.8976883195,1466.5,0.90275691655,2896.0,0.9070432272000001
993.3333333333334,0.7556900763666666,7286.0,0.8271954545,993.3333333333334,0.8883823039333333,7286.0,0.9219474587
224.0,0.77263118605,7065.0,0.8259352165,224.0,0.8652558675,7065.0,0.9166634457
958.5,0.7376964445,8879.0,0.8723838305,958.5,0.8900168306,8879.0,0.9160890196
652.6666666666666,0.7802735962666666,15148.0,0.8707369667,652.6666666666666,0.8868537211666667,15148.0,0.9149956474000001
185.5,0.8211040888500001,7361.333333333333,0.8581665370000001,185.5,0.8696342236000001,7361.333333333333,0.9159746462000001
159.0,0.84627079855,3987.3333333333335,0.8549082937333333,159.0,0.8232068738,3987.3333333333335,0.9062968011666667
52.0,0.79287995455,4426.333333333333,0.8240027897333334,52.0,0.8324698191500001,4426.333333333333,0.9096778995666667
139.0,0.788918534,8788.0,0.8479483177999999,139.0,0.8480258998000001,8788.0,0.9192148708333333
272.0,0.78995407395,6211.0,0.8567483475000001,272.0,0.85469978005,6211.0,0.9144983015333334
405.0,0.77283821765,8439.0,0.8177980610000001,405.0,0.8485367455,8439.0,0.9247056013
773.5,0.79918444435,20870.0,0.8318682206,773.5,0.8730308892,20870.0,0.9223438660000001
149.5,0.8255006236,7379.0,0.8697493806000001,149.5,0.8322136405,7379.0,0.9045644679
354.0,0.81883826775,5069.0,0.8650906138000001,354.0,0.9001735637,5069.0,0.9247628955
235.5,0.7967746539,5922.0,0.9150290594,235.5,0.8814293384,5922.0,0.9132039928000001
2138.0,0.8032295565500001,3437.0,0.7918486299,2138.0,0.90416718485,3437.0,0.9228773438000001
73.5,0.76834480805,8417.0,0.8980722346000001,73.5,0.8975024421000001,8417.0,0.9170498979
95.0,0.7862173459,9517.0,0.8941503625,95.0,0.8316521451500001,9517.0,0.9182117531
127.0,0.8029984852000001,8181.0,0.8641679829000001,127.0,0.8352228820500001,8181.0,0.9143654423
952.6666666666666,0.7569997245333333,1597.0,0.8244952886,952.6666666666666,0.8918037260833334,1597.0,0.9133597172000001
295.0,0.78338100625,4505.0,0.8896156966000001,295.0,0.8605430360750002,4505.0,0.9080754090000001
509.0,0.7230760682,11583.0,0.9165335989000001,509.0,0.88215140785,11583.0,0.9073127962
692.7777777777778,0.7642243193333333,6342.0,0.9073714805,692.7777777777778,0.8793926073000001,6342.0,0.9037693884
122.33333333333333,0.8075265295,4419.0,0.8344965721000001,122.33333333333333,0.8574777165833334,4419.0,0.9147795618000001
509.4,0.82019775867,7324.0,0.8873336401,509.4,0.8727493366300001,7324.0,0.9187772833000001
459.8,0.78211475934,4814.0,0.8753339565,459.8,0.87212300804,4814.0,0.9189240764000001
386.25,0.8261420961499999,8906.0,0.9032515356,386.25,0.8917931334,8906.0,0.9189079719
266.0,0.7626353235333333,10032.0,0.8966991009,266.0,0.8665631807666667,10032.0,0.92684404995
86.0,0.8025134945500001,7583.5,0.8389605882,86.0,0.8162425574000001,7583.5,0.9186092534500001
718.0,0.8125093826,5538.0,0.8557244315,718.0,0.8937138729666666,5538.0,0.8963881796000001
399.0,0.8012904355,3584.5,0.8188033643,399.0,0.864681126,3584.5,0.9131078183000001
926.0,0.78362355345,2880.0,0.7892621179,926.0,0.89629345665,2880.0,0.8944114756
478.6666666666667,0.7948921674333334,7477.0,0.88843162995,478.6666666666667,0.8531892470333334,7477.0,0.9153506966
213.66666666666666,0.7648856094666666,7182.0,0.8928832551500001,213.66666666666666,0.8445211861,7182.0,0.9198975161
483.3333333333333,0.8069019893666667,3286.0,0.8325683895,483.3333333333333,0.8911102382000001,3286.0,0.9033149538
189.5,0.8035903611499999,6000.0,0.8808944738000001,189.5,0.8529900930500001,6000.0,0.8958874976000001
323.0,0.7973494331,2909.0,0.7621713124,323.0,0.8732828159000001,2909.0,0.8875445498000001
1055.6666666666667,0.7786891049499999,3286.5,0.8891403072500002,1055.6666666666667,0.9039997500000001,3286.5,0.9200320407
96.66666666666667,0.7367053606666668,4062.0,0.8802351020000001,96.66666666666667,0.8621755659,4062.0,0.918392721
101.5,0.8080332868,1478.5,0.82557280595,101.5,0.7967842353500001,1478.5,0.893668801
203.5,0.78301236615,3292.0,0.8763596245,203.5,0.85756715115,3292.0,0.9131226618
282.5,0.8386343076,8950.0,0.9081811419000001,282.5,0.84110238605,8950.0,0.9146923281
192.5,0.8111826145000001,6715.5,0.8918882466,192.5,0.85317309865,6715.5,0.9110612299
73.5,0.8100661714,6858.0,0.8928323445,73.5,0.8668486176000001,6858.0,0.9000691207
160.0,0.7434627926666667,5909.0,0.9069690616,160.0,0.8590205429666667,5909.0,0.9107178635333334
336.0,0.7697222523750001,1763.0,0.7760289728,336.0,0.8419582701000001,1763.0,0.8986313291
310.0,0.840334264,12353.5,0.9168175262,310.0,0.88290874475,12353.5,0.9208085195
898.0,0.8426499434,12247.0,0.8887997015,898.0,0.9091771692,12247.0,0.9221838041
1627.0,0.8200431999,2772.0,0.8137115557,1627.0,0.88472958175,2772.0,0.9037116737333334
706.0,0.7929505006800002,3157.5,0.8785832343500001,706.0,0.8941141486599999,3157.5,0.91631456845
